_id,id,geom,type,reported_location,locality,state,direction_of_travel,paved,toilet,lighting,shelter,water,bin,Table_or_Chair,comments,road_name,name,bbq,shade,power,disabled_toilet,off_the_road,waste_water,covered_table_or_Chair,BBQ
30316,8996,"{""type"":""Point"",""coordinates"":[147.01442,-34.3361]}",Formal,79km from Narrandera and 57km to West Wyalong,COOLAMON,NSW,BOTH,,Y,N,,Y,Y,Y,,NEWELL HIGHWAY,Beckom Rest Area,N,Y,N,,,,,
30317,8998,"{""type"":""Point"",""coordinates"":[145.84495,-31.49878]}",Formal,130.5km West of Nyngan,COBAR,NSW,BOTH,,Y,Y,,Y,Y,Y,,BARRIER HIGHWAY,Cornish Rest Area,N,Y,N,,,,,
30318,8999,"{""type"":""Point"",""coordinates"":[146.16338,-35.06089]}",Formal,58km from Jerilderie and  51km to Narrandera,FEDERATION,NSW,BOTH,,Y,Y,,Y,Y,Y,Y,NEWELL HIGHWAY,Sandside,N,Y,N,,,,,
30319,9002,"{""type"":""Point"",""coordinates"":[146.71288,-31.02701]}",Formal,NorthWest Coolabah town limit,BOGAN,NSW,,,N,N,,N,Y,N,,MITCHELL HIGHWAY,Coolabah Northwest,N,N,N,,,,,
30320,9003,"{""type"":""Point"",""coordinates"":[145.77496,-35.32195]}",Formal,7km from Jerilderie and 102km to Narrandera,MURRUMBIDGEE,NSW,BOTH,,N,N,,Y,Y,Y,Y,NEWELL HIGHWAY,Willawa Rest Area - Northbound,N,Y,N,,,,,
30321,9004,"{""type"":""Point"",""coordinates"":[147.96237,-35.14302]}",Formal,16km from Gundagai and 164km to Albury,COOTAMUNDRA-GUNDAGAI REGIONAL,NSW,,,N,N,,N,Y,N,Y,HUME HIGHWAY,Yellow Creek,N,Y,N,,,,,
30322,9006,"{""type"":""Point"",""coordinates"":[150.85029,-31.07773]}",Formal,2km West of Tamworth,TAMWORTH REGIONAL,NSW,BOTH,,Y,Y,,Y,Y,Y,,OXLEY HIGHWAY,Rotary Tamworth Airport,N,N,N,,,,,
30323,9008,"{""type"":""Point"",""coordinates"":[148.21965,-32.5941]}",Formal,54.99km South of Dubbo (SH7),PARKES,NSW,BOTH,,Y,N,,Y,Y,Y,,CASWELL ST,,N,Y,N,,,,,
30324,9009,"{""type"":""Point"",""coordinates"":[143.81494,-31.69518]}",Formal,205.3km West of Cobar,CENTRAL DARLING,NSW,BOTH,,Y,Y,,Y,Y,Y,,BARRIER HIGHWAY,MacCullochs Rest Area,Y,Y,N,,,,,
30325,9010,"{""type"":""Point"",""coordinates"":[153.2304,-29.26235]}",Formal,67.9km North of Grafton,RICHMOND VALLEY,NSW,,,Y,Y,,Y,Y,Y,,Pacific Highway,Bundjalung - Devils Pulpit SF,N,N,N,,,,,
30326,9011,"{""type"":""Point"",""coordinates"":[147.51991,-34.58277]}",Formal,71km from Wagga Wagga and 16km to Temora,JUNEE,NSW,BOTH,,N,N,,N,Y,N,Y,GOLDFIELDS WAY,Parking area at Sebastopol,N,Y,N,,,,,
30327,9013,"{""type"":""Point"",""coordinates"":[149.38039,-33.43215]}",Formal,18.76km from Bathurst,BATHURST REGIONAL,NSW,BOTH,,Y,Y,,Y,Y,Y,,MITCHELL HIGHWAY,Vittoria,N,Y,N,,,,,
30328,9015,"{""type"":""Point"",""coordinates"":[145.24167,-34.51298]}",Formal,134km from Narrandera and  39km to Hay,HAY,NSW,BOTH,,N,N,,N,Y,Y,,STURT HIGHWAY,Mulberygong Rest Area,N,Y,N,,,,,
30329,9016,"{""type"":""Point"",""coordinates"":[148.44413,-36.44947]}",Formal,20km South of Jindabyne,SNOWY MONARO REGIONAL,NSW,BOTH,,N,N,,N,N,N,,ALPINE WAY,Information Bay Skitube Park Entrance,N,Y,N,,,,,
30330,9017,"{""type"":""Point"",""coordinates"":[152.024,-29.0539]}",Formal,126.5km West of Casino,TENTERFIELD,NSW,BOTH,,Y,Y,,Y,Y,Y,,CLARENCE STREET,Market Square Park,N,Y,N,,,,,
30331,9018,"{""type"":""Point"",""coordinates"":[150.00238,-34.71709]}",Formal,1km South of Marulan,GOULBURN MULWAREE,NSW,,,Y,Y,,Y,Y,N,,S/B HUME HIGHWAY,Service Centre Marulan S/B,N,N,Y,,,,,
30332,9020,"{""type"":""Point"",""coordinates"":[146.41017,-30.67264]}",Formal,1km SouthEast of Byrock,BOGAN,NSW,,,N,N,,N,N,N,,MITCHELL HIGHWAY,Byrock-Southeast approach,N,N,N,,,,,
30333,9021,"{""type"":""Point"",""coordinates"":[148.54046,-35.89595]}",Formal,81km West of Cooma,SNOWY MONARO REGIONAL,NSW,BOTH,,Y,N,,N,N,Y,,SNOWY MOUNTAINS HIGHWAY,Sawyers Hill Kiandra,N,N,N,,,,,
30334,9023,"{""type"":""Point"",""coordinates"":[144.75014,-36.08888]}",Formal,5km from Echuca (VIC) and  72km to Deniliquin,MURRAY RIVER,NSW,BOTH,,N,N,,N,Y,N,,COBB HIGHWAY,Halls,N,N,N,,,,,
30335,9025,"{""type"":""Point"",""coordinates"":[145.70999,-33.98441]}",Formal,50km from Griffith and 60km to Hillston,CARRATHOOL,NSW,BOTH,,N,N,,N,Y,N,,KIDMAN WAY,"KIDMAN WAY, GOOLGOWI",N,N,N,,,,,
30336,9027,"{""type"":""Point"",""coordinates"":[152.91781,-30.909]}",Formal,17.2km north of Kempsey,KEMPSEY,NSW,,,Y,Y,,Y,Y,Y,,Pacific Highway Collombatti,Clybucca Northbound,N,Y,N,,,,,
30337,9028,"{""type"":""Point"",""coordinates"":[141.64336,-33.06719]}",Formal,128.8km North of Wentworth,WENTWORTH,NSW,BOTH,,Y,N,,Y,Y,Y,,SILVER CITY HIGHWAY,Popiltah Lake Rest Area,N,Y,N,,,,,
30338,9033,"{""type"":""Point"",""coordinates"":[148.46662,-33.90189]}",Formal,29.5km East of Grenfell,WEDDIN,NSW,BOTH,,N,N,,N,Y,Y,,MID WESTERN HIGHWAY,Bumbaldry-Tyagong Creek,N,Y,N,,,,,
30339,9034,"{""type"":""Point"",""coordinates"":[150.54268,-34.35425]}",Formal,15km North of Mittagong,WINGECARRIBEE,NSW,,,N,N,,N,N,N,,HUME HIGHWAY,1.3km Nth of Sierra Rd Yerrinbool N/B,N,N,N,,,,,
30340,9035,"{""type"":""Point"",""coordinates"":[151.83492,-32.66998]}",Formal,40km from Newcastle,PORT STEPHENS,NSW,BOTH,,Y,Y,,Y,Y,Y,NULL,PACIFIC HIGHWAY,Medowie Rd Rest Area,N,N,N,,,,,
30341,9036,"{""type"":""Point"",""coordinates"":[147.47729,-34.33438]}",Formal,14km from Temora and  55km to West Wyalong,TEMORA,NSW,BOTH,,N,N,,N,Y,N,,GOLDFIELDS WAY,Schmidts Lane,N,N,N,,,,,
30342,9039,"{""type"":""Point"",""coordinates"":[147.11058,-34.19892]}",Formal,102km from Narrandera and 34km to West Wyalong,COOLAMON,NSW,BOTH,,N,N,,N,Y,N,,NEWELL HIGHWAY,Mahda Rest Area - Southbound,N,N,N,,,,,
30343,9040,"{""type"":""Point"",""coordinates"":[147.03613,-35.51924]}",Formal,17km from Culcairn and  61km to Wagga Wagga,GREATER HUME,NSW,BOTH,,Y,Y,,Y,Y,Y,,RAILWAY PDE,Bicenteninal Park Rest Area,Y,Y,N,,,,,
30344,9041,"{""type"":""Point"",""coordinates"":[147.72294,-31.84088]}",Formal,0.48km East  of  Oxley Hwy Nevertire,WARREN,NSW,BOTH,,N,N,,N,Y,N,,MITCHELL HIGHWAY,Southeast end of Nevertire,N,N,N,,,,,
30345,9042,"{""type"":""Point"",""coordinates"":[145.70091,-34.52367]}",Formal,89km from Narrandera and  84km to Hay,MURRUMBIDGEE,NSW,BOTH,,Y,N,,Y,Y,Y,,STURT HIGHWAY,Birdcage Rest Area,N,Y,N,,,,,
30346,9043,"{""type"":""Point"",""coordinates"":[149.11328,-31.8288]}",Formal,0.7km from Mendooran,GILGANDRA,NSW,BOTH,,N,N,,N,Y,N,,CASTLEREAGH HIGHWAY,,N,N,N,,,,,
30347,9045,"{""type"":""Point"",""coordinates"":[149.33405,-35.14329]}",Formal,26km North of Canberra,QUEANBEYAN-PALERANG,NSW,,,N,N,,Y,Y,Y,,FEDERAL HIGHWAY,Middleton VC Rest Area,N,N,N,,,,,
30348,9046,"{""type"":""Point"",""coordinates"":[148.05511,-35.10904]}",Formal,6km from Gundagai and 173km to Albury,COOTAMUNDRA-GUNDAGAI REGIONAL,NSW,,,N,N,,N,Y,N,Y,HUME HIGHWAY,Big Ben Creek,N,N,N,,,,,
30349,9048,"{""type"":""Point"",""coordinates"":[144.97775,-35.52487]}",Formal,1km from Deniliquin and 121km to Hay,EDWARD RIVER,NSW,BOTH,,Y,Y,,N,Y,Y,,DAVIDSON ST,Deni Rest Area,Y,Y,N,,,,,
30350,9049,"{""type"":""Point"",""coordinates"":[142.2479,-34.22162]}",Formal,66km from Euston and 13km to Mildura (VIC),WENTWORTH,NSW,BOTH,,Y,Y,,N,Y,Y,,STURT HIGHWAY,Trentham Rest Area,N,N,N,,,,,
30351,9050,"{""type"":""Point"",""coordinates"":[146.87893,-31.22023]}",Formal,3.5km NorthWest of Girilambone,BOGAN,NSW,,,N,N,,N,Y,N,,MITCHELL HIGHWAY,,N,N,N,,,,,
30352,9052,"{""type"":""Point"",""coordinates"":[149.07523,-34.82466]}",Formal,62km South of Goulburn,YASS VALLEY,NSW,,,Y,Y,,Y,Y,Y,,HUME HIGHWAY,Mundoonan Rest Area N/B,Y,Y,N,,,,,
30353,9053,"{""type"":""Point"",""coordinates"":[152.32333,-32.25074]}",Formal,122.8km from Newcastle,MID-COAST,NSW,,,Y,Y,,Y,Y,Y,NULL,PACIFIC HIGHWAY,Kennedys Gap Rest Area,N,Y,Y,,,,,
30354,9054,"{""type"":""Point"",""coordinates"":[145.12849,-31.57937]}",Formal,66.3km West of Cobar,COBAR,NSW,BOTH,,N,N,,N,Y,N,,BARRIER HIGHWAY,,N,N,N,,,,,
30355,9055,"{""type"":""Point"",""coordinates"":[141.40518,-32.12346]}",Formal,21.6km South of Broken Hill,UNINCORPORATED NSW,NSW,,,N,N,,N,Y,N,,SILVER CITY HIGHWAY,Entrance to Balaclava,N,N,N,,,,,
30356,9057,"{""type"":""Point"",""coordinates"":[147.41773,-35.01545]}",Formal,17km from Wagga Wagga and  27km to Junee,WAGGA WAGGA,NSW,,,N,N,,N,Y,N,N,OLYMPIC HIGHWAY,Dunnings Rd,N,Y,N,,,,,
30357,9058,"{""type"":""Point"",""coordinates"":[150.03207,-34.69163]}",Formal,5km North of Marulan,GREATER ARGYLE,NSW,,,N,N,,N,N,N,,HUME HIGHWAY,Logbook Hill Marulan N/B,N,Y,N,,,,,
30358,9059,"{""type"":""Point"",""coordinates"":[147.55274,-35.15922]}",Formal,63km from Gundagai and 18km to Wagga Wagga,WAGGA WAGGA,NSW,BOTH,,N,N,,N,Y,N,,STURT HIGHWAY,Truck Park 2km West of Borambola Sth Rd,N,N,N,,,,,
30359,9060,"{""type"":""Point"",""coordinates"":[146.92693,-29.91588]}",Formal,7.1km East of Brewarrina Bridge,BREWARRINA,NSW,BOTH,,N,N,,N,Y,N,,KAMILAROI HIGHWAY,No Name,N,N,N,,,,,
30360,9061,"{""type"":""Point"",""coordinates"":[146.70333,-31.01523]}",Formal,1km NorthWest of Coolabah,BOGAN,NSW,,,N,N,,N,Y,N,,MITCHELL HIGHWAY,NW approach Coolabah Southeast bound,N,N,N,,,,,
30361,9064,"{""type"":""Point"",""coordinates"":[142.54049,-34.4644]}",Formal,23km from Euston and  55km to Mildura (VIC),BALRANALD,NSW,BOTH,,N,N,,N,Y,Y,,STURT HIGHWAY,Mail Route Rest Area,N,Y,N,,,,,
30362,9065,"{""type"":""Point"",""coordinates"":[151.73437,-29.7349]}",Formal,0.6km West of Glen Innes,SEVERN,NSW,BOTH,,Y,N,,Y,Y,Y,,FERGUSON STREET,Glen Innes East Avenue,Y,N,N,,,,,
30363,9066,"{""type"":""Point"",""coordinates"":[149.25442,-33.53794]}",Formal,Blayney-Heritage Park,BLAYNEY,NSW,BOTH,,N,Y,,Y,Y,Y,,ADELAIDE ST,Heritage Park/Blayney,Y,Y,N,,,,,
30364,9067,"{""type"":""Point"",""coordinates"":[147.51693,-33.76661]}",Formal,36km from West Wyalong and  69km to Forbes,BLAND,NSW,BOTH,,Y,N,,Y,Y,Y,,NEWELL HIGHWAY,Marsden Rest Area-North Bound,N,Y,N,,,,,
30365,9068,"{""type"":""Point"",""coordinates"":[148.92047,-31.46919]}",Formal,39.4km North of Gilgrandra,GILGANDRA,NSW,BOTH,,Y,Y,,Y,Y,Y,,NEWELL HIGHWAY,Tooraweenah Rest Area,N,Y,N,,,,,
30366,9069,"{""type"":""Point"",""coordinates"":[149.45839,-34.90293]}",Formal,57km North of Canberra,GOULBURN MULWAREE,NSW,,,N,N,,N,N,N,,FEDERAL HIGHWAY,Truck Parking Baxters Lane,N,N,N,,,,,
30367,9070,"{""type"":""Point"",""coordinates"":[150.59801,-30.1108]}",Formal,31.7km North of Barraba,GWYDIR,NSW,BOTH,,N,N,,Y,Y,Y,,TAMWORTH-YETMAN RD,Andersons Creek - The Ponds Comp,N,N,N,,,,,
30368,9072,"{""type"":""Point"",""coordinates"":[147.73991,-33.84378]}",Formal,Caragabel,WEDDIN,NSW,BOTH,,N,N,,N,Y,Y,,MID WESTERN HIGHWAY,Caragabel,Y,Y,N,,,,,
30369,9074,"{""type"":""Point"",""coordinates"":[145.94934,-30.0546]}",Formal,6.4km North of Bourke,BOURKE,NSW,BOTH,,N,N,,N,Y,Y,,MITCHELL HIGHWAY,,N,N,N,,,,,
30370,9075,"{""type"":""Point"",""coordinates"":[149.25511,-31.39199]}",Formal,0.43km South of Newell Hwy,COONABARABRAN,NSW,BOTH,,N,N,,N,Y,N,,MENDOORAN-BELAR CREEK RD,,N,N,N,,,,,
30371,9077,"{""type"":""Point"",""coordinates"":[148.72123,-33.82557]}",Formal,0.7km East of Cowra,COWRA,NSW,BOTH,,N,N,,N,Y,Y,,BATHURST RD,,N,Y,N,,,,,
30372,9078,"{""type"":""Point"",""coordinates"":[147.78347,-31.74856]}",Formal,7.47km S of Warren (Dubbo St),WARREN,NSW,BOTH,,N,N,,N,Y,Y,,OXLEY HIGHWAY,Sandy Creek Rest Area,N,Y,N,,,,,
30373,9080,"{""type"":""Point"",""coordinates"":[146.01023,-35.15052]}",Formal,39km from Jerilderie and  69km to Narrandera,MURRUMBIDGEE,NSW,BOTH,,Y,N,,Y,Y,Y,Y,NEWELL HIGHWAY,Bundure Rest Area,N,Y,N,,,,,
30374,9081,"{""type"":""Point"",""coordinates"":[145.35403,-31.53832]}",Formal,44.4km West of Cobar,COBAR,NSW,BOTH,,N,N,,N,Y,N,,BARRIER HIGHWAY,,N,N,N,,,,,
30375,9082,"{""type"":""Point"",""coordinates"":[149.53853,-34.80703]}",Formal,20km South of Goulburn,GREATER ARGYLE,NSW,,,N,N,,N,Y,N,,HUME HWY N/BOUND,Truck Stop Wollogorang N/B,N,N,N,,,,,
30376,9083,"{""type"":""Point"",""coordinates"":[148.75496,-31.60706]}",Formal,15.8km North of Gilgrandra,GILGANDRA,NSW,BOTH,,N,N,,N,Y,Y,,NEWELL HIGHWAY,Bulga Creek Rest Area,N,Y,N,,,,,
30377,9084,"{""type"":""Point"",""coordinates"":[144.5669,-34.60352]}",Formal,30km from Hay and 102km to Balranald,HAY,NSW,BOTH,,N,N,,N,Y,Y,,STURT HIGHWAY,Pevensey Rest Area,N,Y,N,,,,,
30378,9086,"{""type"":""Point"",""coordinates"":[152.967,-28.5063]}",Formal,14.1km North of Kyogle,KYOGLE,NSW,BOTH,,N,N,,N,Y,Y,,SUMMERLAND WAY,Wiangaree Town Rest Area,N,N,N,,,,,
30379,9087,"{""type"":""Point"",""coordinates"":[147.16953,-35.89343]}",Formal,141km from Gundagai and  39km to Albury,GREATER HUME,NSW,,,Y,N,,Y,Y,Y,,HUME HIGHWAY,Mullengandra Rest Area,N,Y,N,,,,,
30380,9088,"{""type"":""Point"",""coordinates"":[148.03236,-33.34707]}",Formal,1km North of Forbes,FORBES,NSW,BOTH,,N,N,,N,Y,N,,PARKES RD,,N,N,N,,,,,
30381,9089,"{""type"":""Point"",""coordinates"":[149.81364,-32.82491]}",Formal,36.77km from Mudgee turnoff,MID WESTERN REGIONAL,NSW,BOTH,,N,N,,N,N,N,,CASTLEREAGH HIGHWAY,Cudgegong Truck Rest Area,N,N,N,,,,,
30382,9159,"{""type"":""Point"",""coordinates"":[134.44439,-28.68717]}",Formal,,,SA,,,N,N,N,N,N,N,,STUART HIGHWAY,,,,,,,,,
30383,9092,"{""type"":""Point"",""coordinates"":[148.45963,-34.16737]}",Formal,26km from Young and  45km to Cowra,HILLTOPS,NSW,BOTH,,Y,Y,,Y,Y,Y,,OLYMPIC HIGHWAY,Bendick Murrell Rest Area,N,Y,N,,,,,
30384,9093,"{""type"":""Point"",""coordinates"":[148.71617,-32.20313]}",Formal,11.22km East of Dubbo (Bourke St),DUBBO REGIONAL,NSW,BOTH,,N,N,,N,Y,Y,,DUNEDOO-DUBBO RD,East of Dubbo,N,Y,N,,,,,
30385,9094,"{""type"":""Point"",""coordinates"":[146.35087,-31.53255]}",Formal,81.5km West of Nyngan,COBAR,NSW,BOTH,,Y,N,,Y,Y,Y,,BARRIER HIGHWAY,Florida Rest Area,N,Y,N,,,,,
30386,9095,"{""type"":""Point"",""coordinates"":[141.62261,-32.97997]}",Formal,141.1km North of Wentworth,UNINCORPORATED NSW,NSW,,,N,N,,N,Y,N,,SILVER CITY HIGHWAY,Opposite Coombah Roadhouse,N,N,N,,,,,
30387,9096,"{""type"":""Point"",""coordinates"":[147.58237,-35.16144]}",Formal,60km from Gundagai and  21km to Wagga Wagga,WAGGA WAGGA,NSW,BOTH,,N,N,,Y,Y,Y,,STURT HIGHWAY,Rest Area 2km West of Borambola Rd Nth,N,Y,N,,,,,
30388,9101,"{""type"":""Point"",""coordinates"":[141.54841,-31.91288]}",Formal,66.4km West of Topar Roadhouse,BROKEN HILL,NSW,,,N,N,,N,Y,N,,BARRIER HIGHWAY,,N,N,N,,,,,
30389,9102,"{""type"":""Point"",""coordinates"":[148.16286,-34.52999]}",Formal,20km from Cootamundra and  29km to Young,COOTAMUNDRA-GUNDAGAI REGIONAL,NSW,BOTH,,Y,Y,,Y,Y,Y,,OLYMPIC HIGHWAY,Mackay Park,N,Y,N,,,,,
30390,9103,"{""type"":""Point"",""coordinates"":[150.34995,-32.13909]}",Formal,0.05km from Merriwa,UPPER HUNTER,NSW,BOTH,,Y,Y,,Y,Y,Y,NULL,GOLDEN HIGHWAY (TELFER AVE),Merriwa Rest Area,Y,Y,N,,,,,
30391,9104,"{""type"":""Point"",""coordinates"":[146.64644,-34.9208]}",Formal,75km from Wagga Wagga and  22km to Narrandera,NARRANDERA,NSW,BOTH,,N,N,,N,Y,Y,Y,STURT HIGHWAY,Truck Park - Sandigo West Bound,N,Y,N,,,,,
30392,9105,"{""type"":""Point"",""coordinates"":[147.51929,-33.76415]}",Formal,36km from West Wyalong and  68km to Forbes,BLAND,NSW,BOTH,,Y,N,,Y,Y,Y,,NEWELL HIGHWAY,Marsden Rest Area-South Bound,N,Y,N,,,,,
30393,9106,"{""type"":""Point"",""coordinates"":[148.19063,-32.69767]}",Formal,66.85km from Dubbo (SH7),PARKES,NSW,BOTH,,N,N,,N,Y,Y,,CASWELL ST,North of Peak Hill,N,Y,N,,,,,
30394,9107,"{""type"":""Point"",""coordinates"":[141.51675,-31.9388]}",Formal,190.1km West of Wilcannia,BROKEN HILL,NSW,BOTH,,Y,Y,,N,Y,Y,,BARRIER HIGHWAY,,N,Y,N,,,,,
30395,9108,"{""type"":""Point"",""coordinates"":[150.35481,-33.7098]}",Formal,44.8km from Lithgow,BLUE MOUNTAINS,NSW,,,Y,N,,Y,Y,Y,,GREAT WESTERN HWY,Kedumba Park,N,N,N,,,,,
30396,9109,"{""type"":""Point"",""coordinates"":[145.20936,-31.55197]}",Formal,58km West of Cobar,COBAR,NSW,BOTH,,N,N,,N,Y,N,,BARRIER HIGHWAY,,N,N,N,,,,,
30397,9110,"{""type"":""Point"",""coordinates"":[150.01324,-29.16386]}",Formal,40.5km North of Moree,MOREE PLAINS,NSW,BOTH,,N,N,,Y,Y,Y,,NEWELL HIGHWAY,,N,Y,N,,,,,
30398,9111,"{""type"":""Point"",""coordinates"":[148.17609,-34.94032]}",Formal,84km from Yass and 17km to Gundagai,COOTAMUNDRA-GUNDAGAI REGIONAL,NSW,BOTH,,Y,Y,,Y,Y,Y,Y,HUME HIGHWAY-STH COOLAC INTERCHANGE,Coolac Rest Area,N,N,N,,,,,
30399,9112,"{""type"":""Point"",""coordinates"":[148.73393,-34.77524]}",Formal,21km from Yass and  81km to Gundagai,YASS VALLEY,NSW,,,N,N,,N,Y,N,N,HUME HIGHWAY,Conroys Gap,N,N,N,,,,,
30400,9114,"{""type"":""Point"",""coordinates"":[150.04131,-34.68897]}",Formal,5km North of Marulan,WINGECARRIBEE,NSW,,,N,N,,N,N,N,,HUME HIGHWAY,Logbook Hill Nth Marulan S/B,N,Y,N,,,,,
30401,9115,"{""type"":""Point"",""coordinates"":[146.03518,-34.36947]}",Formal,25km from Darlington Point and 9km to Griffith,GRIFFITH,NSW,BOTH,,N,N,,N,Y,Y,,KIDMAN WAY,,N,N,N,,,,,
30402,9117,"{""type"":""Point"",""coordinates"":[148.94741,-32.68255]}",Formal,42km from Molong,DUBBO REGIONAL,NSW,BOTH,,N,N,,N,Y,N,,MITCHELL HIGHWAY,Thatchers Lane,N,N,N,,,,,
30403,9118,"{""type"":""Point"",""coordinates"":[145.38959,-34.05132]}",Formal,179km from West Wyalong and  76km to Hay,CARRATHOOL,NSW,BOTH,,N,N,,N,Y,N,,MID WESTERN HIGHWAY,Gunbar,N,N,N,,,,,
30404,9119,"{""type"":""Point"",""coordinates"":[148.01053,-35.13529]}",Formal,12km from Gundagai and 168km to Albury,COOTAMUNDRA-GUNDAGAI REGIONAL,NSW,,,N,N,,N,Y,N,,HUME HIGHWAY,Tumblong,N,N,N,,,,,
30405,9121,"{""type"":""Point"",""coordinates"":[148.23144,-34.88182]}",Formal,74km from Yass and  27km to Gundagai,COOTAMUNDRA-GUNDAGAI REGIONAL,NSW,,,N,N,,N,Y,N,Y,HUME HIGHWAY-NTH COOLAC INTERCHANGE,Black Springs,N,N,N,,,,,
30406,9122,"{""type"":""Point"",""coordinates"":[149.13942,-33.31086]}",Formal,52km from Bathurst,ORANGE,NSW,BOTH,,N,N,,N,Y,Y,,MITCHELL HIGHWAY,Chinamans Bend,N,Y,N,,,,,
30407,9123,"{""type"":""Point"",""coordinates"":[148.65447,-34.70305]}",Formal,31km from Yass and  35km to Harden,YASS VALLEY,NSW,BOTH,,N,N,,N,Y,N,,BURLEY GRIFFIN WAY,,N,N,N,,,,,
30408,9125,"{""type"":""Point"",""coordinates"":[148.59469,-36.37855]}",Formal,7.6km West of Jindabyne,SNOWY MONARO REGIONAL,NSW,BOTH,,N,N,,N,N,N,,KOSCIUSZKO ROAD,Information Bay West of Jindabyne,N,N,N,,,,,
30409,9126,"{""type"":""Point"",""coordinates"":[150.07167,-36.32257]}",Formal,16km South of Narooma,EUROBODALLA,NSW,BOTH,,N,N,,N,Y,Y,,PRINCES HIGHWAY,Bobundara Rest Area Tilba N/B,N,N,N,,,,,
30410,9127,"{""type"":""Point"",""coordinates"":[150.05001,-33.67712]}",Formal,22.9km East of Oberon,LITHGOW,NSW,BOTH,,Y,N,,Y,Y,Y,,NR HAMPTON-NR OBERON RD,State Forest Millionth Acre Hampton,N,Y,N,,,,,
30411,9131,"{""type"":""Point"",""coordinates"":[141.13525,-32.04024]}",Formal,35.9km West of Broken Hill,UNINCORPORATED NSW,NSW,,,Y,Y,,N,Y,Y,,BARRIER HIGHWAY,,N,Y,N,,,,,
30412,9132,"{""type"":""Point"",""coordinates"":[152.82224,-31.46326]}",Formal,10.1km from Port Macquarie,PORT MACQUARIE - HASTINGS,NSW,,,Y,N,,Y,Y,N,,Oxley Highway,Port Macquarie Service Centre,N,N,N,,,,,
30413,9133,"{""type"":""Point"",""coordinates"":[149.30903,-31.2479]}",Formal,4.7km North of Coonabarabran,COONABARABRAN,NSW,,,N,Y,,N,Y,N,,NEWELL HIGHWAY,Dogtrap Gully Inspection Bay S/B,N,N,N,,,,,
30414,9134,"{""type"":""Point"",""coordinates"":[153.52767,-28.25717]}",Formal,74.05km North of Ballina,TWEED,NSW,BOTH,,Y,N,,Y,Y,N,,PACIFIC HIGHWAY,Chinderah Northbound Service Centre,N,N,N,,,,,
30415,9137,"{""type"":""Point"",""coordinates"":[147.11033,-34.19963]}",Formal,102km from Narrandera and 34km to West Wyalong,COOLAMON,NSW,BOTH,,N,N,,N,Y,N,,NEWELL HIGHWAY,Mahda Rest Area - Northbound,N,N,N,,,,,
30416,9138,"{""type"":""Point"",""coordinates"":[146.26415,-33.84114]}",Formal,90.8km from West Wyalong and 164.656km to Hay,CARRATHOOL,NSW,BOTH,,N,N,,N,Y,N,,MID WESTERN HIGHWAY,Rankin Springs,N,N,N,,,,,
30417,9140,"{""type"":""Point"",""coordinates"":[150.15377,-33.5261]}",Formal,8.1km East of Lithgow,LITHGOW,NSW,,,Y,N,,N,Y,Y,,GREAT WESTERN HIGHWAY,River Lett Hill (left),N,Y,N,,,,,
30418,9141,"{""type"":""Point"",""coordinates"":[148.56402,-34.8052]}",Formal,40km from Yass and  62km to Gundagai,HILLTOPS,NSW,,,N,N,,N,Y,N,Y,HUME HIGHWAY,Gowlands,N,N,N,,,,,
30419,9143,"{""type"":""Point"",""coordinates"":[145.93364,-30.23406]}",Formal,15km South of Bourke,BOURKE,NSW,BOTH,,N,N,,N,Y,N,,COBAR-NR BOURKE RD,,N,N,N,,,,,
30420,9145,"{""type"":""Point"",""coordinates"":[148.62177,-32.18519]}",Formal,0.3km North of Dubbo,DUBBO REGIONAL,NSW,BOTH,,N,N,,N,Y,N,,NEWELL HIGHWAY,South Brocklehurst Truck Inspection Bay - N/B,N,N,N,,,,,
30421,9146,"{""type"":""Point"",""coordinates"":[147.78943,-35.21796]}",Formal,37km from Gundagai and  44km to Wagga Wagga,WAGGA WAGGA,NSW,BOTH,,N,N,,N,Y,N,,STURT HIGHWAY,Truck Parking Cutting LHS,N,N,N,,,,,
30422,9147,"{""type"":""Point"",""coordinates"":[147.78943,-35.21796]}",Formal,37km from Gundagai and  44km to Wagga Wagga,WAGGA WAGGA,NSW,BOTH,,N,N,,N,Y,N,,STURT HIGHWAY,Truck Parking Cutting RHS,N,N,N,,,,,
30423,9149,"{""type"":""Point"",""coordinates"":[148.71433,-33.2908]}",Formal,1.3km West of Cudal,CABONNE,NSW,BOTH,,N,N,,N,Y,N,,BOREE-EUGOWRA RD,,N,N,N,,,,,
30424,9150,"{""type"":""Point"",""coordinates"":[151.14112,-32.5334]}",Formal,5.2km from Singleton,SINGLETON,NSW,BOTH,,Y,Y,,Y,Y,Y,NULL,NEW ENGLAND HIGHWAY,Rixs Creek,N,N,Y,,,,,
30425,9153,"{""type"":""Point"",""coordinates"":[147.82624,-35.17961]}",Formal,30km from Gundagai and 149km to Albury,COOTAMUNDRA-GUNDAGAI REGIONAL,NSW,,,N,N,,N,Y,N,,HUME HIGHWAY,Deltroit,N,N,N,,,,,
30426,9154,"{""type"":""Point"",""coordinates"":[149.3746,-35.10099]}",Formal,57km South of Goulburn,QUEANBEYAN-PALERANG,NSW,,,N,N,,N,Y,Y,,FEDERAL HIGHWAY,Gearys Gap Lookout Lake George,N,N,N,,,,,
